,fluxes,kcat,MW,kcat_MW,equ
GUAPRT_num2,0.0,17179.1999604,89.6572410952,191.6097322486061,gua_c + prpp_c --> gmp_c + ppi_c
E4PD_num2,0.0,9322.4521548,187.72146649,49.66108740311067,e4p_c + h2o_c + nad_c --> 4per_c + 2.0 h_c + nadh_c
DUTPDP_num2,0.0073407414654756515,13211.9680464,21.6219785511,611.0434350480775,dutp_c + h2o_c --> dump_c + h_c + ppi_c
HYD3pp_num2,0.0,29005.9700688,240.0481153586,120.83398374308806,2dmmq8_c + h2_c + 2.0 h_c --> 2dmmql8_c + 2.0 h_p
NO3R1pp_num2,0.0,401469.18948,626.7796951696,640.5267952583669,2.0 h_c + no3_c + q8h2_c --> h2o_c + 2.0 h_p + no2_c + q8_c
CELBpts_num2,0.0,,,,cellb_e + pep_c --> 6pgg_c + pyr_c
FORt2pp_num2,0.0,,,,for_p + h_p --> for_c + h_c
DPR_num2,0.0,9584.9792424,285.6516334253,33.55478534277852,2dhp_c + h_c + nadph_c --> nadp_c + pant__R_c
NTD8_num2,0.0,9939.3841836,35.5293220092,279.75158605689927,dgmp_c + h2o_c --> dgsn_c + pi_c
NTD8_num3,0.0,9939.3841836,59.9843586453,165.6995991634027,dgmp_c + h2o_c --> dgsn_c + pi_c
NTD8_num4,0.0,9939.3841836,26.7527854242,371.52707749859366,dgmp_c + h2o_c --> dgsn_c + pi_c
PUNP4_num2,0.0,15875.6853492,205.6436957135,77.199961292846,dgsn_c + pi_c --> 2dr1p_c + gua_c
G6PP_num2,0.0,9870.7434372,40.1684050944,245.7340144325549,g6p_c + h2o_c --> glc__D_c + pi_c
G6PP_num3,0.0,9870.7434372,30.3876847975,324.8270969959537,g6p_c + h2o_c --> glc__D_c + pi_c
TYMtex_num2,0.0,,,,tym_e --> tym_p
TYMtex_num3,0.0,,,,tym_e --> tym_p
TYMtex_num4,0.0,,,,tym_e --> tym_p
ACACT1r_num2,0.0,64745.496936,213.1858378527,303.7044936387176,2.0 accoa_c --> aacoa_c + coa_c
ACACT1r_num3,0.0,64745.496936,107.9763626052,599.6265791313288,2.0 accoa_c --> aacoa_c + coa_c
CMPtex_num2,0.0,,,,cmp_e --> cmp_p
CMPtex_num3,0.0,,,,cmp_e --> cmp_p
CMPtex_num4,0.0,,,,cmp_e --> cmp_p
DUMPtex_num2,0.0,,,,dump_e --> dump_p
DUMPtex_num3,0.0,,,,dump_e --> dump_p
DUMPtex_num4,0.0,,,,dump_e --> dump_p
XMPtex_num2,0.0,,,,xmp_e --> xmp_p
XMPtex_num3,0.0,,,,xmp_e --> xmp_p
XMPtex_num4,0.0,,,,xmp_e --> xmp_p
3PEPTtex_num2,0.0,,,,LalaDgluMdap_e --> LalaDgluMdap_p
3PEPTtex_num3,0.0,,,,LalaDgluMdap_e --> LalaDgluMdap_p
3PEPTtex_num4,0.0,,,,LalaDgluMdap_e --> LalaDgluMdap_p
ANHGMtex_num2,0.0,,,,anhgm_e --> anhgm_p
ANHGMtex_num3,0.0,,,,anhgm_e --> anhgm_p
ANHGMtex_num4,0.0,,,,anhgm_e --> anhgm_p
NTD11pp_num2,0.0,16148.0229264,137.9074561766,117.09318244345936,h2o_p + imp_p --> ins_p + pi_p
PDE1_num2,0.0,123619.649436,40.862075074,3025.290546604119,camp_c + h2o_c --> amp_c + h_c
FALDtex_num2,0.0,,,,fald_e --> fald_p
FALDtex_num3,0.0,,,,fald_e --> fald_p
FALDtex_num4,0.0,,,,fald_e --> fald_p
CU2tex_num2,0.0,,,,cu2_e --> cu2_p
CU2tex_num3,0.0,,,,cu2_e --> cu2_p
CU2tex_num4,0.0,,,,cu2_e --> cu2_p
ALR2_num2,0.0,10013.5902312,41.0887197208,243.706552534196,h_c + mthgxl_c + nadph_c --> acetol_c + nadp_c
ALR2_num3,0.0,10013.5902312,38.8793306464,257.55562312200453,h_c + mthgxl_c + nadph_c --> acetol_c + nadp_c
ALR2_num4,0.0,10013.5902312,51.2885212906,195.2403769736925,h_c + mthgxl_c + nadph_c --> acetol_c + nadp_c
ALAALAr_num2,0.0,17736.166954800003,86.7475781762,204.45720016269087,2.0 ala__D_c + atp_c --> adp_c + alaala_c + h_c + pi_c
CLtex_num2,0.0,,,,cl_e --> cl_p
CLtex_num3,0.0,,,,cl_e --> cl_p
CLtex_num4,0.0,,,,cl_e --> cl_p
CYSDtex_num2,0.0,,,,cys__D_e --> cys__D_p
CYSDtex_num3,0.0,,,,cys__D_e --> cys__D_p
CYSDtex_num4,0.0,,,,cys__D_e --> cys__D_p
GMPtex_num2,0.0,,,,gmp_e --> gmp_p
GMPtex_num3,0.0,,,,gmp_e --> gmp_p
GMPtex_num4,0.0,,,,gmp_e --> gmp_p
IMPtex_num2,0.0,,,,imp_e --> imp_p
IMPtex_num3,0.0,,,,imp_e --> imp_p
IMPtex_num4,0.0,,,,imp_e --> imp_p
G3PItex_num2,0.0,,,,g3pi_e --> g3pi_p
G3PItex_num3,0.0,,,,g3pi_e --> g3pi_p
G3PItex_num4,0.0,,,,g3pi_e --> g3pi_p
G3PGtex_num2,0.0,,,,g3pg_e --> g3pg_p
G3PGtex_num3,0.0,,,,g3pg_e --> g3pg_p
G3PGtex_num4,0.0,,,,g3pg_e --> g3pg_p
G3PEtex_num2,0.0,,,,g3pe_e --> g3pe_p
G3PEtex_num3,0.0,,,,g3pe_e --> g3pe_p
G3PEtex_num4,0.0,,,,g3pe_e --> g3pe_p
G3PCtex_num2,0.0,,,,g3pc_e --> g3pc_p
G3PCtex_num3,0.0,,,,g3pc_e --> g3pc_p
G3PCtex_num4,0.0,,,,g3pc_e --> g3pc_p
UMPtex_num2,0.0,,,,ump_e --> ump_p
UMPtex_num3,0.0,,,,ump_e --> ump_p
UMPtex_num4,0.0,,,,ump_e --> ump_p
G1Ptex_num2,0.0,,,,g1p_e --> g1p_p
G1Ptex_num3,0.0,,,,g1p_e --> g1p_p
G1Ptex_num4,0.0,,,,g1p_e --> g1p_p
ZN2t3pp_num2,0.0,,,,h_p + zn2_c --> h_c + zn2_p
SKMtex_num2,0.0,,,,skm_e --> skm_p
SKMtex_num3,0.0,,,,skm_e --> skm_p
SKMtex_num4,0.0,,,,skm_e --> skm_p
MNtex_num2,0.0,,,,mn2_e --> mn2_p
MNtex_num3,0.0,,,,mn2_e --> mn2_p
MNtex_num4,0.0,,,,mn2_e --> mn2_p
GAL1Ptex_num2,0.0,,,,gal1p_e --> gal1p_p
GAL1Ptex_num3,0.0,,,,gal1p_e --> gal1p_p
GAL1Ptex_num4,0.0,,,,gal1p_e --> gal1p_p
G2PPpp_num2,0.0,26350.740378,130.5943360756,201.7755223530197,glyc2p_p + h2o_p --> glyc_p + pi_p
O2Stex_num2,0.0,,,,o2s_e --> o2s_p
O2Stex_num3,0.0,,,,o2s_e --> o2s_p
O2Stex_num4,0.0,,,,o2s_e --> o2s_p
ALDD3y_num2,0.0,23752.9731996,297.4716272342,79.84954202337838,h2o_c + nadp_c + ppal_c --> 2.0 h_c + nadph_c + ppa_c
ALDD3y_num3,0.0,23752.9731996,111.201161962,213.6036420888924,h2o_c + nadp_c + ppal_c --> 2.0 h_c + nadph_c + ppa_c
Kt3pp_num2,0.0,,,,h_p + k_c --> h_c + k_p
Kt3pp_num3,0.0,,,,h_p + k_c --> h_c + k_p
Kt3pp_num4,0.0,,,,h_p + k_c --> h_c + k_p
R5PP_num2,0.0,9881.3416392,27.4453987854,360.03636589374435,h2o_c + r5p_c --> pi_c + rib__D_c
R5PP_num3,0.0,9881.3416392,40.1684050944,245.9978586647342,h2o_c + r5p_c --> pi_c + rib__D_c
R5PP_num4,0.0,9881.3416392,35.8762890763,275.4281976651718,h2o_c + r5p_c --> pi_c + rib__D_c
R5PP_num5,0.0,9881.3416392,39.2548264103,251.7229737795313,h2o_c + r5p_c --> pi_c + rib__D_c
CYSSADS_num2,0.0,13159.4743908,117.3737945775,112.11594920458174,3sala_c + 2.0 h_c --> ala__L_c + so2_c
HOMt2pp_num2,0.0,,,,h_p + hom__L_c --> h_c + hom__L_p
AGM3PApp_num2,0.0,23614.9081668,63.3775565596,372.6067940879456,anhgm3p_p + h2o_p --> LalaDgluMdap_p + anhgm_p
AGM3PApp_num3,0.0,23614.9081668,41.4882535533,569.1950406266657,anhgm3p_p + h2o_p --> LalaDgluMdap_p + anhgm_p
AGM3PApp_num4,0.0,23614.9081668,41.0395869652,575.4177834885263,anhgm3p_p + h2o_p --> LalaDgluMdap_p + anhgm_p
HOMtex_num2,0.0,,,,hom__L_e --> hom__L_p
HOMtex_num3,0.0,,,,hom__L_e --> hom__L_p
HOMtex_num4,0.0,,,,hom__L_e --> hom__L_p
SO2tex_num2,0.0,,,,so2_e --> so2_p
SO2tex_num3,0.0,,,,so2_e --> so2_p
SO2tex_num4,0.0,,,,so2_e --> so2_p
CYStpp_num2,0.0,,,,cys__L_c --> cys__L_p
NTP1_num2,0.0,27027.3266172,51.7654524209,522.1112798830263,atp_c + h2o_c --> adp_c + h_c + pi_c
DAMPtex_num2,0.0,,,,damp_e --> damp_p
DAMPtex_num3,0.0,,,,damp_e --> damp_p
DAMPtex_num4,0.0,,,,damp_e --> damp_p
DCMPtex_num2,0.0,,,,dcmp_e --> dcmp_p
DCMPtex_num3,0.0,,,,dcmp_e --> dcmp_p
DCMPtex_num4,0.0,,,,dcmp_e --> dcmp_p
DGMPtex_num2,0.0,,,,dgmp_e --> dgmp_p
DGMPtex_num3,0.0,,,,dgmp_e --> dgmp_p
DGMPtex_num4,0.0,,,,dgmp_e --> dgmp_p
DTMPtex_num2,0.0,,,,dtmp_e --> dtmp_p
DTMPtex_num3,0.0,,,,dtmp_e --> dtmp_p
DTMPtex_num4,0.0,,,,dtmp_e --> dtmp_p
ACSERtpp_num2,0.0,,,,acser_c --> acser_p
ACSERtex_num2,0.0,,,,acser_e --> acser_p
ACSERtex_num3,0.0,,,,acser_e --> acser_p
ACSERtex_num4,0.0,,,,acser_e --> acser_p
NTP10_num2,0.0,10200.0983004,48.1095527569,212.01814849415896,h2o_c + itp_c --> h_c + idp_c + pi_c
ECOAH7_num2,0.0,37020.632112,210.2509481694,176.07831229456494,3hhdcoa_c --> h2o_c + hdd2coa_c
G1PPpp_num2,0.0,34600.562478,130.5943360756,264.94688451090263,g1p_p + h2o_p --> glc__D_p + pi_p
NTD11_num2,0.068236408513518,9325.7523576,33.5460492724,277.99852918217584,h2o_c + imp_c --> ins_c + pi_c
ORNDC_num2,0.0,35745.3352188,217.7051268268,164.1915178563432,h_c + orn_c --> co2_c + ptrc_c
ALAALAtex_num2,0.0,,,,alaala_e --> alaala_p
ALAALAtex_num3,0.0,,,,alaala_e --> alaala_p
ALAALAtex_num4,0.0,,,,alaala_e --> alaala_p
FACOAL181t2pp_num2,0.0,20613.4847208,80.2674696063,256.8099483128853,atp_c + coa_c + h_p + ocdcea_p --> amp_c + h_c + odecoa_c + ppi_c
CLPNS180pp_num2,0.0,18171.2885292,62.9130406955,288.8318276833779,2.0 pg180_p --> clpn180_p + glyc_p
CLPNS181pp_num2,0.0,21182.3082792,62.9130406955,336.6918534699772,2.0 pg181_p --> clpn181_p + glyc_p
MALtex_num2,0.0,,,,mal__L_e --> mal__L_p
MALtex_num3,0.0,,,,mal__L_e --> mal__L_p
MALtex_num4,0.0,,,,mal__L_e --> mal__L_p
NO3tex_num2,0.0,,,,no3_e --> no3_p
NO3tex_num3,0.0,,,,no3_e --> no3_p
NO3tex_num4,0.0,,,,no3_e --> no3_p
URAt2pp_num2,0.0,,,,h_p + ura_p --> h_c + ura_c
CLPNS120pp_num2,0.0,27301.6833624,72.40781363789999,377.0543811601797,2.0 pg120_p --> clpn120_p + glyc_p
FACOAL141t2pp_num2,0.0,18524.5118604,164.652845272,112.50647888773644,atp_c + coa_c + h_p + ttdcea_p --> amp_c + h_c + ppi_c + tdecoa_c
FACOAL161t2pp_num2,0.0,21999.5104392,80.2674696063,274.0775378506925,atp_c + coa_c + h_p + hdcea_p --> amp_c + h_c + hdcoa_c + ppi_c
ALAALAabcpp_num2,0.0,,,,alaala_p + atp_c + h2o_c --> adp_c + alaala_c + h_c + pi_c
AMPTASEPG_num2,0.0,29612.1695976,365.961103613,80.91616651400898,h2o_c + progly_c --> gly_c + pro__L_c
AMPTASEPG_num3,0.0,29612.1695976,130.64941230969998,226.6536762324301,h2o_c + progly_c --> gly_c + pro__L_c
AMPTASEPG_num4,0.0,29612.1695976,139.77846320839998,211.85073092018692,h2o_c + progly_c --> gly_c + pro__L_c
PGPP140pp_num2,0.0,9509.043636,38.3305494649,248.0800241256027,h2o_p + pgp140_p --> pg140_p + pi_p
PGPP141pp_num2,0.0,17501.0826708,38.3305494649,456.5831409963498,h2o_p + pgp141_p --> pg141_p + pi_p
PGPP160pp_num2,0.0,9538.6504968,38.3305494649,248.85243311042856,h2o_p + pgp160_p --> pg160_p + pi_p
PGPP180pp_num2,0.0,9522.9833436,38.3305494649,248.44369508244003,h2o_p + pgp180_p --> pg180_p + pi_p
D_LACt2pp_num2,0.0,,,,h_p + lac__D_p --> h_c + lac__D_c
RIBtex_num2,0.0,,,,rib__D_e --> rib__D_p
RIBtex_num3,0.0,,,,rib__D_e --> rib__D_p
RIBtex_num4,0.0,,,,rib__D_e --> rib__D_p
THMtex_num2,0.0,,,,thm_e --> thm_p
THMtex_num3,0.0,,,,thm_e --> thm_p
THMtex_num4,0.0,,,,thm_e --> thm_p
XYLUtex_num2,0.0,,,,xylu__L_e --> xylu__L_p
XYLUtex_num3,0.0,,,,xylu__L_e --> xylu__L_p
XYLUtex_num4,0.0,,,,xylu__L_e --> xylu__L_p
CLPNS160pp_num2,0.0,33484.596768,72.40781363789999,462.44452201596863,2.0 pg160_p --> clpn160_p + glyc_p
CLPNS161pp_num2,0.0,23978.2353444,62.9130406955,381.1329905425331,2.0 pg161_p --> clpn161_p + glyc_p
ALLtex_num2,0.0,,,,all__D_e --> all__D_p
ALLtex_num3,0.0,,,,all__D_e --> all__D_p
ALLtex_num4,0.0,,,,all__D_e --> all__D_p
34dhpactex_num2,0.0,,,,34dhpac_e --> 34dhpac_p
34dhpactex_num3,0.0,,,,34dhpac_e --> 34dhpac_p
34dhpactex_num4,0.0,,,,34dhpac_e --> 34dhpac_p
PROtex_num2,0.0,,,,pro__L_e --> pro__L_p
PROtex_num3,0.0,,,,pro__L_e --> pro__L_p
PROtex_num4,0.0,,,,pro__L_e --> pro__L_p
HYD1pp_num2,0.0,5271939.5472,637.8455275955,8265.229305712535,h2_c + 2.0 h_c + q8_c --> 2.0 h_p + q8h2_c
HYD1pp_num3,0.0,5271939.5472,306.7740956278,17185.087079830526,h2_c + 2.0 h_c + q8_c --> 2.0 h_p + q8h2_c
FE3DHBZStonex_num2,0.0,,,,fe3dhbzs_e + h_p --> fe3dhbzs_p + h_c
23DAPPAtex_num2,0.0,,,,23dappa_e --> 23dappa_p
23DAPPAtex_num3,0.0,,,,23dappa_e --> 23dappa_p
23DAPPAtex_num4,0.0,,,,23dappa_e --> 23dappa_p
FMNRx_num2,0.0,23127.606,34.659725066,667.2760951207714,fmn_c + h_c + nadh_c --> fmnh2_c + nad_c
GSNtex_num2,0.0,,,,gsn_e --> gsn_p
GSNtex_num3,0.0,,,,gsn_e --> gsn_p
GSNtex_num4,0.0,,,,gsn_e --> gsn_p
SBTtex_num2,0.0,,,,sbt__D_e --> sbt__D_p
SBTtex_num3,0.0,,,,sbt__D_e --> sbt__D_p
SBTtex_num4,0.0,,,,sbt__D_e --> sbt__D_p
FORtex_num2,0.0,,,,for_e --> for_p
FORtex_num3,0.0,,,,for_e --> for_p
FORtex_num4,0.0,,,,for_e --> for_p
PHEt2rpp_num2,0.0,,,,h_p + phe__L_p --> h_c + phe__L_c
THIORDXi_num2,0.0,21554.2065348,38.8843495838,554.3157276772328,h2o2_c + trdrd_c --> 2.0 h2o_c + trdox_c
THIORDXi_num3,0.0,21554.2065348,43.83473886509999,491.71518053597583,h2o2_c + trdrd_c --> 2.0 h2o_c + trdox_c
PFK_num2,3.2468530315285515,1000800.0,85.734016976,11673.312826111478,atp_c + f6p_c --> adp_c + fdp_c + h_c
MDDCP1pp_num2,0.0,54493.150896,115.1949153594,473.05170307200814,h2o_p + murein5px4p_p --> ala__D_p + murein4px4p_p
MDDCP1pp_num3,0.0,54493.150896,117.4007383467,464.16361313737633,h2o_p + murein5px4p_p --> ala__D_p + murein4px4p_p
MDDCP1pp_num4,0.0,54493.150896,68.41379608589999,796.5228362358185,h2o_p + murein5px4p_p --> ala__D_p + murein4px4p_p
MDDCP1pp_num5,0.0,54493.150896,57.2503585353,951.8394694838472,h2o_p + murein5px4p_p --> ala__D_p + murein4px4p_p
MDDCP1pp_num6,0.0,54493.150896,63.0700806052,864.0095330955887,h2o_p + murein5px4p_p --> ala__D_p + murein4px4p_p
PGM_num2,0.0,164087.709444,74.2193858847,2210.847037981568,2pg_c --> 3pg_c
2DOXG6PP_num2,0.0,9865.296,39.2371280521,251.4275761187369,2doxg6p_c + h2o_c --> 2dglc_c + pi_c
2DOXG6PP_num3,0.0,9865.296,32.1346712446,306.99850404281926,2doxg6p_c + h2o_c --> 2dglc_c + pi_c
2DOXG6PP_num4,0.0,9865.296,40.1130647057,245.9372294881812,2doxg6p_c + h2o_c --> 2dglc_c + pi_c
MPTG_num2,0.0038978927585920165,18797.0254488,169.8463888626,110.67073945273076,2.0 uaagmda_c --> 2.0 h_c + murein5p5p_p + 2.0 udcpdp_c
MPTG_num3,0.0,18797.0254488,257.4063745111,73.02470843817204,2.0 uaagmda_c --> 2.0 h_c + murein5p5p_p + 2.0 udcpdp_c
MPTG_num4,0.0,18797.0254488,258.2733299083,72.77958376683294,2.0 uaagmda_c --> 2.0 h_c + murein5p5p_p + 2.0 udcpdp_c
MPTG2_num2,0.0,11151.7965828,258.2733299083,43.178273911438886,murein5p5p_p + uaagmda_c --> h_c + murein5p5p5p_p + udcpdp_c
MPTG2_num3,0.0,11151.7965828,169.8463888626,65.65813178295728,murein5p5p_p + uaagmda_c --> h_c + murein5p5p5p_p + udcpdp_c
MPTG2_num4,0.0,11151.7965828,246.0884065195,45.316220867626825,murein5p5p_p + uaagmda_c --> h_c + murein5p5p5p_p + udcpdp_c
RPI_num2,0.0,71002.38272400001,42.4583613218,1672.2826909371147,r5p_c --> ru5p__D_c
MCTP1App_num2,0.0,42697.940688,302.4921495618,141.15388035641135,murein5p5p_p --> ala__D_p + murein5px4p_p
MCTP2App_num2,0.0,125796.395304,302.4921495618,415.8666447583277,murein5p5p5p_p --> 2.0 ala__D_p + murein5px4px4p_p
MCTP1Bpp_num2,0.0,374951.4102,89.5649190625,4186.364640583801,murein5p5p_p --> alaala_p + murein5px3p_p
GLCtex_copy2_num2,0.0,,,,glc__D_e --> glc__D_p
GLCtex_copy2_num3,0.0,,,,glc__D_e --> glc__D_p
GLCtex_copy2_num4,0.0,,,,glc__D_e --> glc__D_p
NAt3pp_num2,0.0,,,,h_p + na1_c --> h_c + na1_p
SFGTHi_num2,0.0,65737.54738799999,41.5046311385,1583.8605376020644,Sfglutth_c + h2o_c --> for_c + gthrd_c + h_c
3HAD80_num2,0.0,9300.0309192,134.9799628221,68.89934420457051,3hoctACP_c --> h2o_c + toct2eACP_c
3HAD120_num2,0.057638539156344246,9300.0452292,50.1076181513,185.60142294368305,3hddecACP_c --> h2o_c + tddec2eACP_c
AKGtex_num2,0.0,,,,akg_e --> akg_p
AKGtex_num3,0.0,,,,akg_e --> akg_p
AKGtex_num4,0.0,,,,akg_e --> akg_p
PGPP120_num2,0.0,9300.055518,38.3305494649,242.6277642201877,h2o_c + pgp120_c --> pg120_c + pi_c
ALLTNtex_num2,0.0,,,,alltn_e --> alltn_p
ALLTNtex_num3,0.0,,,,alltn_e --> alltn_p
ALLTNtex_num4,0.0,,,,alltn_e --> alltn_p
ASNtex_num2,0.0,,,,asn__L_e --> asn__L_p
ASNtex_num3,0.0,,,,asn__L_e --> asn__L_p
ASNtex_num4,0.0,,,,asn__L_e --> asn__L_p
ACONTb_num2,0.0,102219.957216,258.0188169512,396.17249014568273,acon_C_c + h2o_c --> icit_c
GLCP2_num2,0.0,256439.292408,246.1195767623,1041.9296822359915,bglycogen_c + pi_c --> g1p_c
PPALtex_num2,0.0,,,,ppal_e --> ppal_p
PPALtex_num3,0.0,,,,ppal_e --> ppal_p
PPALtex_num4,0.0,,,,ppal_e --> ppal_p
CA2tex_num2,0.0,,,,ca2_e --> ca2_p
CA2tex_num3,0.0,,,,ca2_e --> ca2_p
CA2tex_num4,0.0,,,,ca2_e --> ca2_p
CUtex_num2,0.0,,,,cu_e --> cu_p
CUtex_num3,0.0,,,,cu_e --> cu_p
CUtex_num4,0.0,,,,cu_e --> cu_p
3HAD161_num2,0.0,9300.0280716,134.9799628221,68.89932310810597,3hcpalm9eACP_c --> h2o_c + t3c9palmeACP_c
12PPDRtex_num2,0.0,,,,12ppd__R_e --> 12ppd__R_p
12PPDRtex_num3,0.0,,,,12ppd__R_e --> 12ppd__R_p
12PPDRtex_num4,0.0,,,,12ppd__R_e --> 12ppd__R_p
3HAD121_num2,0.0,9300.0397968,134.9799628221,68.8994099743323,3hcddec5eACP_c --> h2o_c + t3c5ddeceACP_c
PROGLYtex_num2,0.0,,,,progly_e --> progly_p
PROGLYtex_num3,0.0,,,,progly_e --> progly_p
PROGLYtex_num4,0.0,,,,progly_e --> progly_p
MDDCP2pp_num2,0.0,26499.778704,115.1949153594,230.0429547721144,h2o_p + murein5px4px4p_p --> ala__D_p + murein4px4px4p_p
MDDCP2pp_num3,0.0,26499.778704,117.4007383467,225.72071587610148,h2o_p + murein5px4px4p_p --> ala__D_p + murein4px4px4p_p
MDDCP2pp_num4,0.0,26499.778704,68.41379608589999,387.34553876716654,h2o_p + murein5px4px4p_p --> ala__D_p + murein4px4px4p_p
MDDCP2pp_num5,0.0,26499.778704,57.2503585353,462.8753318227781,h2o_p + murein5px4px4p_p --> ala__D_p + murein4px4px4p_p
MDDCP2pp_num6,0.0,26499.778704,55.27302927699999,479.4341661861292,h2o_p + murein5px4px4p_p --> ala__D_p + murein4px4px4p_p
F6Ptex_num2,0.0,,,,f6p_e --> f6p_p
F6Ptex_num3,0.0,,,,f6p_e --> f6p_p
F6Ptex_num4,0.0,,,,f6p_e --> f6p_p
MDDCP3pp_num2,0.0,26609.0792328,115.1949153594,230.99178596365604,h2o_p + murein5p5p_p --> ala__D_p + murein5p4p_p
MDDCP3pp_num3,0.0,26609.0792328,117.4007383467,226.65171963586675,h2o_p + murein5p5p_p --> ala__D_p + murein5p4p_p
MDDCP3pp_num4,0.0,26609.0792328,68.41379608589999,388.94317747534114,h2o_p + murein5p5p_p --> ala__D_p + murein5p4p_p
MDDCP3pp_num5,0.0,26609.0792328,57.2503585353,464.7844994087348,h2o_p + murein5p5p_p --> ala__D_p + murein5p4p_p
MDDCP3pp_num6,0.0,26609.0792328,55.27302927699999,481.4116320538356,h2o_p + murein5p5p_p --> ala__D_p + murein5p4p_p
GAMAN6Ptex_num2,0.0,,,,gam6p_e --> gam6p_p
GAMAN6Ptex_num3,0.0,,,,gam6p_e --> gam6p_p
GAMAN6Ptex_num4,0.0,,,,gam6p_e --> gam6p_p
MLDCP2Bpp_num2,0.0,71515.31565599999,44.0151564569,1624.788400469015,h2o_p + murein4p3p_p --> ala__D_p + murein3p3p_p
MLDCP2Bpp_num3,0.0,71515.31565599999,45.7461615507,1563.3074608181123,h2o_p + murein4p3p_p --> ala__D_p + murein3p3p_p
MLDCP2Bpp_num4,0.0,71515.31565599999,45.4492517803,1573.5201979056196,h2o_p + murein4p3p_p --> ala__D_p + murein3p3p_p
MLDCP2Bpp_num5,0.0,71515.31565599999,89.5649190625,798.4746305201853,h2o_p + murein4p3p_p --> ala__D_p + murein3p3p_p
3OAS140_num2,0.0,15220.884294,113.7073287295,133.86018706154974,ddcaACP_c + h_c + malACP_c --> 3omrsACP_c + ACP_c + co2_c
MLDCP1App_num2,0.0,12050.7639372,45.4492517803,265.1476859388785,h2o_p + murein5px4p_p --> alaala_p + murein3px4p_p
MLDCP1App_num3,0.0,12050.7639372,89.5649190625,134.54781250671104,h2o_p + murein5px4p_p --> alaala_p + murein3px4p_p
MLDCP1App_num4,0.0,12050.7639372,45.7461615507,263.42677786953254,h2o_p + murein5px4p_p --> alaala_p + murein3px4p_p
MLDCP1App_num5,0.0,12050.7639372,44.0151564569,273.7866886603074,h2o_p + murein5px4p_p --> alaala_p + murein3px4p_p
3HAD181_num2,0.0,16748.6225976,134.9799628221,124.08228782574372,3hcvac11eACP_c --> h2o_c + t3c11vaceACP_c
PGPP160_num2,0.0,9509.7503232,38.3305494649,248.09846078278247,h2o_c + pgp160_c --> pg160_c + pi_c
3HAD141_num2,0.0,9300.023711999998,134.9799628221,68.89929080997884,3hcmrs7eACP_c --> h2o_c + t3c7mrseACP_c
PGPP180_num2,0.0,17375.9762196,38.3305494649,453.3192574114156,h2o_c + pgp180_c --> pg180_c + pi_c
PGPP161_num2,0.0,9547.694856,38.3305494649,249.0883900514654,h2o_c + pgp161_c --> pg161_c + pi_c
PGPP181_num2,0.0,17233.9796916,25.6469021913,671.9712019429056,h2o_c + pgp181_c --> pg181_c + pi_c
ACONTa_num2,0.0,77882.093748,258.0188169512,301.8465655655266,cit_c --> acon_C_c + h2o_c
MLDCP2App_num2,0.0,61771.372884,47.6566596952,1296.17504204185,h2o_p + murein5p5p_p --> alaala_p + murein5p3p_p
MLDCP2App_num3,0.0,61771.372884,45.7461615507,1350.3072343138433,h2o_p + murein5p5p_p --> alaala_p + murein5p3p_p
MLDCP2App_num4,0.0,61771.372884,44.0151564569,1403.41141225948,h2o_p + murein5p5p_p --> alaala_p + murein5p3p_p
MLDCP2App_num5,0.0,61771.372884,45.4492517803,1359.1284886844896,h2o_p + murein5p5p_p --> alaala_p + murein5p3p_p
PGPP120pp_num2,0.0,39502.055772,38.3305494649,1030.563253682882,h2o_p + pgp120_p --> pg120_p + pi_p
PGPP181pp_num2,0.0,9508.8305196,38.3305494649,248.07446416356265,h2o_p + pgp181_p --> pg181_p + pi_p
PGPP140_num2,0.0,9921.2145372,38.3305494649,258.8330894208819,h2o_c + pgp140_c --> pg140_c + pi_c
PGPP141_num2,0.0,9300.0627792,38.3305494649,242.6279536565538,h2o_c + pgp141_c --> pg141_c + pi_c
MDDCP5pp_num2,0.0,152010.895932,115.1949153594,1319.5972709189182,h2o_p + murein5p3p_p --> ala__D_p + murein4p3p_p
MDDCP5pp_num3,0.0,152010.895932,117.4007383467,1294.8035768147524,h2o_p + murein5p3p_p --> ala__D_p + murein4p3p_p
MDDCP5pp_num4,0.0,152010.895932,68.41379608589999,2221.933361819829,h2o_p + murein5p3p_p --> ala__D_p + murein4p3p_p
MDDCP5pp_num5,0.0,152010.895932,57.2503585353,2655.1955275227074,h2o_p + murein5p3p_p --> ala__D_p + murein4p3p_p
MDDCP5pp_num6,0.0,152010.895932,55.27302927699999,2750.1821036476867,h2o_p + murein5p3p_p --> ala__D_p + murein4p3p_p
MLTGY3pp_num2,0.0,26411.4499608,52.9795069625,498.5220036021584,murein3p3p_p --> 2.0 anhgm3p_p
MLTGY3pp_num3,0.0,26411.4499608,53.1687737334,496.7473971326263,murein3p3p_p --> 2.0 anhgm3p_p
MLTGY3pp_num4,0.0,26411.4499608,96.8829260236,272.6120178736793,murein3p3p_p --> 2.0 anhgm3p_p
MLTGY3pp_num5,0.0,26411.4499608,53.3732293938,494.8445177624578,murein3p3p_p --> 2.0 anhgm3p_p
MLTGY3pp_num6,0.0,26411.4499608,29.3562931618,899.6861359583372,murein3p3p_p --> 2.0 anhgm3p_p
