id,name,metabolites,lower_bound,upper_bound,gene_reaction_rule,annotation,notes,objective_coefficient
MG2tex_num3,Magnesium (Mg+2) transport via diffusion (extracellular to periplasm),"OrderedDict([('mg2_e', -1.0), ('mg2_p', 1.0)])",0.0,1000.0,b1377,"OrderedDict([('bigg.reaction', 'MG2tex'), ('biocyc', 'META:TRANS-RXN-141'), ('metanetx.reaction', 'MNXR101507'), ('reactome.reaction', ['R-MMU-442661', 'R-OSA-5336466', 'R-BTA-5336453', 'R-SSC-442661', 'R-MMU-5336453', 'R-HSA-5339528', 'R-MMU-5336466', 'R-TGU-5339538', 'R-SCE-5336466', 'R-SCE-5339538', 'R-XTR-5336466', 'R-GGA-442661', 'R-ATH-5336453', 'R-BTA-5336466', 'R-RNO-5339538', 'R-SSC-5339538', 'R-SPO-5339528', 'R-DME-5339528', 'R-GGA-5339538', 'R-CEL-5336453', 'R-TGU-5336453', 'R-OSA-5336453', 'R-SCE-5339528', 'R-ATH-5336466', 'R-CFA-5336453', 'R-CEL-5339528', 'R-SPO-5339538', 'R-SSC-5336466', 'R-XTR-5339528', 'R-SSC-5339528', 'R-DRE-5339528', 'R-BTA-5339528', 'R-CFA-442661', 'R-CFA-5339538', 'R-DME-442661', 'R-DME-5339538', 'R-DRE-5339538', 'R-MMU-5339538', 'R-RNO-442661', 'R-RNO-5336453', 'R-DDI-5336466', 'R-RNO-5339528', 'R-HSA-442661', 'R-HSA-5336453', 'R-TGU-5336466', 'R-DRE-5336466', 'R-BTA-442661', 'R-DRE-5336453', 'R-HSA-5339538', 'R-HSA-5336454', 'R-TGU-5339528', 'R-GGA-5339528', 'R-XTR-5339538', 'R-MMU-5339528', 'R-DME-5336453', 'R-RNO-5336466', 'R-CFA-5336466', 'R-CEL-442661', 'R-SPO-5336466', 'R-GGA-5336453', 'R-BTA-5339538', 'R-TGU-442661', 'R-HSA-5336466', 'R-XTR-442661', 'R-CEL-5339538', 'R-MMU-5336430', 'R-DRE-442661', 'R-GGA-5336466', 'R-CFA-5339528']), ('rhea', ['29827', '29828', '29829', '29830']), ('sabiork', '12062'), ('sbo', 'SBO:0000185'), ('seed.reaction', ['rxn05616', 'rxn08922', 'rxn08923'])])","OrderedDict([('reflection', 'MG2tex_reverse')])",
MG2tex_num4,Magnesium (Mg+2) transport via diffusion (extracellular to periplasm),"OrderedDict([('mg2_e', -1.0), ('mg2_p', 1.0)])",0.0,1000.0,b2215,"OrderedDict([('bigg.reaction', 'MG2tex'), ('biocyc', 'META:TRANS-RXN-141'), ('metanetx.reaction', 'MNXR101507'), ('reactome.reaction', ['R-MMU-442661', 'R-OSA-5336466', 'R-BTA-5336453', 'R-SSC-442661', 'R-MMU-5336453', 'R-HSA-5339528', 'R-MMU-5336466', 'R-TGU-5339538', 'R-SCE-5336466', 'R-SCE-5339538', 'R-XTR-5336466', 'R-GGA-442661', 'R-ATH-5336453', 'R-BTA-5336466', 'R-RNO-5339538', 'R-SSC-5339538', 'R-SPO-5339528', 'R-DME-5339528', 'R-GGA-5339538', 'R-CEL-5336453', 'R-TGU-5336453', 'R-OSA-5336453', 'R-SCE-5339528', 'R-ATH-5336466', 'R-CFA-5336453', 'R-CEL-5339528', 'R-SPO-5339538', 'R-SSC-5336466', 'R-XTR-5339528', 'R-SSC-5339528', 'R-DRE-5339528', 'R-BTA-5339528', 'R-CFA-442661', 'R-CFA-5339538', 'R-DME-442661', 'R-DME-5339538', 'R-DRE-5339538', 'R-MMU-5339538', 'R-RNO-442661', 'R-RNO-5336453', 'R-DDI-5336466', 'R-RNO-5339528', 'R-HSA-442661', 'R-HSA-5336453', 'R-TGU-5336466', 'R-DRE-5336466', 'R-BTA-442661', 'R-DRE-5336453', 'R-HSA-5339538', 'R-HSA-5336454', 'R-TGU-5339528', 'R-GGA-5339528', 'R-XTR-5339538', 'R-MMU-5339528', 'R-DME-5336453', 'R-RNO-5336466', 'R-CFA-5336466', 'R-CEL-442661', 'R-SPO-5336466', 'R-GGA-5336453', 'R-BTA-5339538', 'R-TGU-442661', 'R-HSA-5336466', 'R-XTR-442661', 'R-CEL-5339538', 'R-MMU-5336430', 'R-DRE-442661', 'R-GGA-5336466', 'R-CFA-5339528']), ('rhea', ['29827', '29828', '29829', '29830']), ('sabiork', '12062'), ('sbo', 'SBO:0000185'), ('seed.reaction', ['rxn05616', 'rxn08922', 'rxn08923'])])","OrderedDict([('reflection', 'MG2tex_reverse')])",
Zn2tex_num2,Zinc (Zn+2) transport via diffusion (extracellular to periplasm),"OrderedDict([('zn2_e', -1.0), ('zn2_p', 1.0)])",0.0,1000.0,b0929,"OrderedDict([('bigg.reaction', 'Zn2tex'), ('biocyc', 'META:RXN0-12'), ('metanetx.reaction', 'MNXR105280'), ('reactome.reaction', ['R-RNO-442359', 'R-TGU-437085', 'R-TGU-437139', 'R-DRE-442393', 'R-HSA-437084', 'R-PFA-437136', 'R-CFA-442422', 'R-BTA-437139', 'R-SSC-442393', 'R-HSA-437129', 'R-XTR-435366', 'R-RNO-442422', 'R-RNO-437136', 'R-SCE-437085', 'R-DME-442422', 'R-DDI-442422', 'R-MMU-435366', 'R-RNO-442317', 'R-DDI-437136', 'R-CEL-442393', 'R-SSC-437139', 'R-CEL-442422', 'R-ATH-437085', 'R-MMU-437136', 'R-MMU-442317', 'R-DRE-442422', 'R-MMU-437139', 'R-SPO-435366', 'R-DME-437136', 'R-OSA-442393', 'R-XTR-437085', 'R-OSA-442422', 'R-CEL-435366', 'R-DRE-442317', 'R-BTA-442317', 'R-DDI-435366', 'R-SSC-442422', 'R-HSA-442387', 'R-HSA-437139', 'R-SCE-435366', 'R-MMU-437085', 'R-ATH-442422', 'R-HSA-442405', 'R-GGA-435366', 'R-CEL-442317', 'R-SSC-442317', 'R-DRE-442387', 'R-DRE-437085', 'R-MMU-437092', 'R-SCE-442422', 'R-CFA-442393', 'R-BTA-442393', 'R-SSC-437136', 'R-TGU-442422', 'R-BTA-442387', 'R-OSA-437085', 'R-RNO-442393', 'R-SCE-442393', 'R-RNO-437139', 'R-SSC-437085', 'R-XTR-442317', 'R-XTR-442393', 'R-GGA-437136', 'R-SCE-437136', 'R-XTR-437136', 'R-HSA-437085', 'R-ATH-442393', 'R-XTR-437139', 'R-BTA-437085', 'R-GGA-442317', 'R-GGA-437085', 'R-CEL-442387', 'R-SSC-435366', 'R-TGU-442387', 'R-SCE-437139', 'R-CEL-437136', 'R-MMU-442387', 'R-MMU-442422', 'R-BTA-442422', 'R-RNO-435366', 'R-RNO-442387', 'R-CFA-437085', 'R-DME-442317', 'R-HSA-435366', 'R-DRE-437139', 'R-TGU-437136', 'R-TGU-435366', 'R-SCE-442387', 'R-HSA-442422', 'R-ATH-437136', 'R-HSA-442317', 'R-HSA-442393', 'R-CEL-437139', 'R-HSA-442345', 'R-GGA-442387', 'R-CFA-442317', 'R-GGA-442422', 'R-DRE-437136', 'R-MMU-442319', 'R-MMU-442393', 'R-GGA-437139', 'R-OSA-437136', 'R-BTA-435366', 'R-CEL-437085', 'R-XTR-442387', 'R-SSC-442387', 'R-DRE-435366', 'R-DDI-437085', 'R-MMU-437145', 'R-CFA-442387', 'R-SPO-442393', 'R-TGU-442317', 'R-DME-442393', 'R-XTR-442422', 'R-SCE-442317', 'R-SPO-437085', 'R-CFA-435366', 'R-RNO-437085', 'R-CFA-437139', 'R-HSA-435375', 'R-RNO-437094', 'R-CFA-437136', 'R-HSA-437136', 'R-DME-435366']), ('rhea', ['29353', '29351', '29352', '29354']), ('sabiork', '13042'), ('sbo', 'SBO:0000185'), ('seed.reaction', ['rxn09391', 'rxn09390'])])","OrderedDict([('reflection', 'Zn2tex_reverse')])",
Zn2tex_num3,Zinc (Zn+2) transport via diffusion (extracellular to periplasm),"OrderedDict([('zn2_e', -1.0), ('zn2_p', 1.0)])",0.0,1000.0,b1377,"OrderedDict([('bigg.reaction', 'Zn2tex'), ('biocyc', 'META:RXN0-12'), ('metanetx.reaction', 'MNXR105280'), ('reactome.reaction', ['R-RNO-442359', 'R-TGU-437085', 'R-TGU-437139', 'R-DRE-442393', 'R-HSA-437084', 'R-PFA-437136', 'R-CFA-442422', 'R-BTA-437139', 'R-SSC-442393', 'R-HSA-437129', 'R-XTR-435366', 'R-RNO-442422', 'R-RNO-437136', 'R-SCE-437085', 'R-DME-442422', 'R-DDI-442422', 'R-MMU-435366', 'R-RNO-442317', 'R-DDI-437136', 'R-CEL-442393', 'R-SSC-437139', 'R-CEL-442422', 'R-ATH-437085', 'R-MMU-437136', 'R-MMU-442317', 'R-DRE-442422', 'R-MMU-437139', 'R-SPO-435366', 'R-DME-437136', 'R-OSA-442393', 'R-XTR-437085', 'R-OSA-442422', 'R-CEL-435366', 'R-DRE-442317', 'R-BTA-442317', 'R-DDI-435366', 'R-SSC-442422', 'R-HSA-442387', 'R-HSA-437139', 'R-SCE-435366', 'R-MMU-437085', 'R-ATH-442422', 'R-HSA-442405', 'R-GGA-435366', 'R-CEL-442317', 'R-SSC-442317', 'R-DRE-442387', 'R-DRE-437085', 'R-MMU-437092', 'R-SCE-442422', 'R-CFA-442393', 'R-BTA-442393', 'R-SSC-437136', 'R-TGU-442422', 'R-BTA-442387', 'R-OSA-437085', 'R-RNO-442393', 'R-SCE-442393', 'R-RNO-437139', 'R-SSC-437085', 'R-XTR-442317', 'R-XTR-442393', 'R-GGA-437136', 'R-SCE-437136', 'R-XTR-437136', 'R-HSA-437085', 'R-ATH-442393', 'R-XTR-437139', 'R-BTA-437085', 'R-GGA-442317', 'R-GGA-437085', 'R-CEL-442387', 'R-SSC-435366', 'R-TGU-442387', 'R-SCE-437139', 'R-CEL-437136', 'R-MMU-442387', 'R-MMU-442422', 'R-BTA-442422', 'R-RNO-435366', 'R-RNO-442387', 'R-CFA-437085', 'R-DME-442317', 'R-HSA-435366', 'R-DRE-437139', 'R-TGU-437136', 'R-TGU-435366', 'R-SCE-442387', 'R-HSA-442422', 'R-ATH-437136', 'R-HSA-442317', 'R-HSA-442393', 'R-CEL-437139', 'R-HSA-442345', 'R-GGA-442387', 'R-CFA-442317', 'R-GGA-442422', 'R-DRE-437136', 'R-MMU-442319', 'R-MMU-442393', 'R-GGA-437139', 'R-OSA-437136', 'R-BTA-435366', 'R-CEL-437085', 'R-XTR-442387', 'R-SSC-442387', 'R-DRE-435366', 'R-DDI-437085', 'R-MMU-437145', 'R-CFA-442387', 'R-SPO-442393', 'R-TGU-442317', 'R-DME-442393', 'R-XTR-442422', 'R-SCE-442317', 'R-SPO-437085', 'R-CFA-435366', 'R-RNO-437085', 'R-CFA-437139', 'R-HSA-435375', 'R-RNO-437094', 'R-CFA-437136', 'R-HSA-437136', 'R-DME-435366']), ('rhea', ['29353', '29351', '29352', '29354']), ('sabiork', '13042'), ('sbo', 'SBO:0000185'), ('seed.reaction', ['rxn09391', 'rxn09390'])])","OrderedDict([('reflection', 'Zn2tex_reverse')])",
Zn2tex_num4,Zinc (Zn+2) transport via diffusion (extracellular to periplasm),"OrderedDict([('zn2_e', -1.0), ('zn2_p', 1.0)])",0.0,1000.0,b2215,"OrderedDict([('bigg.reaction', 'Zn2tex'), ('biocyc', 'META:RXN0-12'), ('metanetx.reaction', 'MNXR105280'), ('reactome.reaction', ['R-RNO-442359', 'R-TGU-437085', 'R-TGU-437139', 'R-DRE-442393', 'R-HSA-437084', 'R-PFA-437136', 'R-CFA-442422', 'R-BTA-437139', 'R-SSC-442393', 'R-HSA-437129', 'R-XTR-435366', 'R-RNO-442422', 'R-RNO-437136', 'R-SCE-437085', 'R-DME-442422', 'R-DDI-442422', 'R-MMU-435366', 'R-RNO-442317', 'R-DDI-437136', 'R-CEL-442393', 'R-SSC-437139', 'R-CEL-442422', 'R-ATH-437085', 'R-MMU-437136', 'R-MMU-442317', 'R-DRE-442422', 'R-MMU-437139', 'R-SPO-435366', 'R-DME-437136', 'R-OSA-442393', 'R-XTR-437085', 'R-OSA-442422', 'R-CEL-435366', 'R-DRE-442317', 'R-BTA-442317', 'R-DDI-435366', 'R-SSC-442422', 'R-HSA-442387', 'R-HSA-437139', 'R-SCE-435366', 'R-MMU-437085', 'R-ATH-442422', 'R-HSA-442405', 'R-GGA-435366', 'R-CEL-442317', 'R-SSC-442317', 'R-DRE-442387', 'R-DRE-437085', 'R-MMU-437092', 'R-SCE-442422', 'R-CFA-442393', 'R-BTA-442393', 'R-SSC-437136', 'R-TGU-442422', 'R-BTA-442387', 'R-OSA-437085', 'R-RNO-442393', 'R-SCE-442393', 'R-RNO-437139', 'R-SSC-437085', 'R-XTR-442317', 'R-XTR-442393', 'R-GGA-437136', 'R-SCE-437136', 'R-XTR-437136', 'R-HSA-437085', 'R-ATH-442393', 'R-XTR-437139', 'R-BTA-437085', 'R-GGA-442317', 'R-GGA-437085', 'R-CEL-442387', 'R-SSC-435366', 'R-TGU-442387', 'R-SCE-437139', 'R-CEL-437136', 'R-MMU-442387', 'R-MMU-442422', 'R-BTA-442422', 'R-RNO-435366', 'R-RNO-442387', 'R-CFA-437085', 'R-DME-442317', 'R-HSA-435366', 'R-DRE-437139', 'R-TGU-437136', 'R-TGU-435366', 'R-SCE-442387', 'R-HSA-442422', 'R-ATH-437136', 'R-HSA-442317', 'R-HSA-442393', 'R-CEL-437139', 'R-HSA-442345', 'R-GGA-442387', 'R-CFA-442317', 'R-GGA-442422', 'R-DRE-437136', 'R-MMU-442319', 'R-MMU-442393', 'R-GGA-437139', 'R-OSA-437136', 'R-BTA-435366', 'R-CEL-437085', 'R-XTR-442387', 'R-SSC-442387', 'R-DRE-435366', 'R-DDI-437085', 'R-MMU-437145', 'R-CFA-442387', 'R-SPO-442393', 'R-TGU-442317', 'R-DME-442393', 'R-XTR-442422', 'R-SCE-442317', 'R-SPO-437085', 'R-CFA-435366', 'R-RNO-437085', 'R-CFA-437139', 'R-HSA-435375', 'R-RNO-437094', 'R-CFA-437136', 'R-HSA-437136', 'R-DME-435366']), ('rhea', ['29353', '29351', '29352', '29354']), ('sabiork', '13042'), ('sbo', 'SBO:0000185'), ('seed.reaction', ['rxn09391', 'rxn09390'])])","OrderedDict([('reflection', 'Zn2tex_reverse')])",
CD2tex_num2,Cadmium (Cd+2) transport via diffusion (extracellular to periplasm),"OrderedDict([('cd2_e', -1.0), ('cd2_p', 1.0)])",0.0,1000.0,b0929,"OrderedDict([('bigg.reaction', 'CD2tex'), ('biocyc', 'META:RXN0-10'), ('metanetx.reaction', 'MNXR96499'), ('rhea', ['28709', '28708', '28707', '28710']), ('sabiork', '13041'), ('sbo', 'SBO:0000185'), ('seed.reaction', ['rxn08198', 'rxn08197'])])","OrderedDict([('reflection', 'CD2tex_reverse')])",
CD2tex_num3,Cadmium (Cd+2) transport via diffusion (extracellular to periplasm),"OrderedDict([('cd2_e', -1.0), ('cd2_p', 1.0)])",0.0,1000.0,b1377,"OrderedDict([('bigg.reaction', 'CD2tex'), ('biocyc', 'META:RXN0-10'), ('metanetx.reaction', 'MNXR96499'), ('rhea', ['28709', '28708', '28707', '28710']), ('sabiork', '13041'), ('sbo', 'SBO:0000185'), ('seed.reaction', ['rxn08198', 'rxn08197'])])","OrderedDict([('reflection', 'CD2tex_reverse')])",
CD2tex_num4,Cadmium (Cd+2) transport via diffusion (extracellular to periplasm),"OrderedDict([('cd2_e', -1.0), ('cd2_p', 1.0)])",0.0,1000.0,b2215,"OrderedDict([('bigg.reaction', 'CD2tex'), ('biocyc', 'META:RXN0-10'), ('metanetx.reaction', 'MNXR96499'), ('rhea', ['28709', '28708', '28707', '28710']), ('sabiork', '13041'), ('sbo', 'SBO:0000185'), ('seed.reaction', ['rxn08198', 'rxn08197'])])","OrderedDict([('reflection', 'CD2tex_reverse')])",
GLYCtpp_num2,Glycerol transport via channel (periplasm),"OrderedDict([('glyc_c', -1.0), ('glyc_p', 1.0)])",0.0,1000.0,b3927,"OrderedDict([('bigg.reaction', 'GLYCtpp'), ('biocyc', 'META:TRANS-RXN-131'), ('metanetx.reaction', 'MNXR100343'), ('reactome.reaction', ['R-RNO-507871', 'R-SCE-507871', 'R-MMU-432049', 'R-GGA-507869', 'R-SCE-432049', 'R-MMU-507869', 'R-CEL-507869', 'R-SPO-432049', 'R-TGU-432049', 'R-HSA-507871', 'R-PFA-432074', 'R-GGA-432049', 'R-PFA-432049', 'R-BTA-432049', 'R-MMU-507871', 'R-CEL-507871', 'R-XTR-507871', 'R-HSA-507869', 'R-SCE-507869', 'R-DRE-507869', 'R-PFA-507869', 'R-TGU-507869', 'R-RNO-507869', 'R-MMU-432074', 'R-SPO-432074', 'R-BTA-432074', 'R-CFA-432074', 'R-CEL-432074', 'R-PFA-507871', 'R-SSC-432074', 'R-CFA-507871', 'R-SPO-507871', 'R-BTA-507871', 'R-XTR-432049', 'R-HSA-432049', 'R-DRE-432074', 'R-CFA-432049', 'R-SPO-507869', 'R-GGA-432074', 'R-HSA-432074', 'R-RNO-432074', 'R-SCE-432074', 'R-TGU-507871', 'R-GGA-507871', 'R-DRE-432049', 'R-BTA-507869', 'R-SSC-507871', 'R-XTR-432074', 'R-XTR-507869', 'R-CFA-507869', 'R-RNO-432049', 'R-SSC-507869', 'R-SSC-432049', 'R-TGU-432074', 'R-CEL-432049', 'R-DRE-507871']), ('rhea', ['29676', '29678', '29677', '29675']), ('sbo', 'SBO:0000185'), ('seed.reaction', ['rxn05581', 'rxn08654', 'rxn08658'])])","OrderedDict([('reflection', 'GLYCtpp_reverse')])",
H2Otpp_num2,H2O transport via diffusion (periplasm),"OrderedDict([('h2o_c', 1.0), ('h2o_p', -1.0)])",0.0,1000.0,b0875,"OrderedDict([('bigg.reaction', 'H2Otpp'), ('biocyc', ['META:TRANS-RXN-145', 'META:TRANS-RXN0-547']), ('metanetx.reaction', 'MNXR98641'), ('reactome.reaction', ['R-ATH-507868', 'R-CFA-432054', 'R-CFA-432010', 'R-RNO-507868', 'R-OSA-432065', 'R-GGA-432010', 'R-SPO-445714', 'R-PFA-445714', 'R-CFA-432065', 'R-GGA-432067', 'R-TGU-432054', 'R-TGU-445714', 'R-OSA-507868', 'R-DRE-507868', 'R-SPO-507868', 'R-BTA-432054', 'R-GGA-507870', 'R-OSA-432010', 'R-DME-432065', 'R-DRE-432067', 'R-PFA-507868', 'R-SSC-432054', 'R-HSA-432065', 'R-OSA-507870', 'R-HSA-432054', 'R-SSC-432065', 'R-CEL-507868', 'R-XTR-507868', 'R-ATH-507870', 'R-SCE-432065', 'R-BTA-507870', 'R-DME-432010', 'R-CFA-445714', 'R-DRE-445714', 'R-BTA-507868', 'R-GGA-507868', 'R-RNO-432054', 'R-RNO-432010', 'R-SSC-432067', 'R-CEL-445714', 'R-DDI-432065', 'R-ATH-432010', 'R-SCE-432054', 'R-MMU-432065', 'R-MMU-445714', 'R-GGA-432065', 'R-HSA-432067', 'R-SSC-507870', 'R-SCE-432067', 'R-RNO-507870', 'R-DME-432054', 'R-ATH-432067', 'R-BTA-445714', 'R-DRE-507870', 'R-DME-507868', 'R-DME-507870', 'R-DRE-432010', 'R-MMU-432010', 'R-HSA-445714', 'R-OSA-432054', 'R-RNO-432067', 'R-TGU-432010', 'R-TGU-507868', 'R-DDI-432054', 'R-PFA-507870', 'R-HSA-507870', 'R-XTR-432067', 'R-HSA-432010', 'R-SSC-507868', 'R-SCE-507870', 'R-CEL-507870', 'R-DDI-507868', 'R-DRE-432054', 'R-XTR-507870', 'R-DDI-432010', 'R-BTA-432065', 'R-CFA-432067', 'R-OSA-432067', 'R-ATH-432065', 'R-GGA-445714', 'R-SCE-507868', 'R-TGU-432065', 'R-MMU-432067', 'R-TGU-507870', 'R-CFA-507870', 'R-RNO-432065', 'R-MMU-432054', 'R-MMU-507868', 'R-SPO-507870', 'R-SCE-432010', 'R-MMU-507870', 'R-SSC-445714', 'R-HSA-507868', 'R-DME-432067', 'R-SSC-432010', 'R-TGU-432067', 'R-GGA-432054', 'R-BTA-432010', 'R-SCE-445714', 'R-DDI-507870', 'R-ATH-432054', 'R-DDI-432067', 'R-XTR-445714', 'R-BTA-432067', 'R-CFA-507868', 'R-RNO-445714']), ('rhea', ['29668', '29669', '29667', '29670']), ('sbo', 'SBO:0000185'), ('seed.reaction', ['rxn08687', 'rxn08686', 'rxn09745', 'rxn09838', 'rxn09874', 'rxn09812', 'rxn09643', 'rxn05319'])])","OrderedDict([('reflection', 'H2Otpp_reverse')])",
CO2tex_num2,CO2 transport via diffusion (extracellular to periplasm),"OrderedDict([('co2_e', -1.0), ('co2_p', 1.0)])",0.0,1000.0,b0929,"OrderedDict([('bigg.reaction', 'CO2tex'), ('biocyc', 'META:TRANS-RXN0-545'), ('metanetx.reaction', 'MNXR96810'), ('reactome.reaction', ['R-DDI-1247645', 'R-CFA-1237069', 'R-TGU-1247649', 'R-CFA-1237042', 'R-CEL-1247645', 'R-XTR-1237069', 'R-HSA-1247645', 'R-OSA-1237042', 'R-GGA-1237042', 'R-BTA-1247645', 'R-GGA-1247649', 'R-RNO-1247645', 'R-XTR-1247645', 'R-TGU-1237042', 'R-SCE-1247649', 'R-MMU-1247649', 'R-CFA-1247649', 'R-GGA-1247645', 'R-SSC-1247645', 'R-BTA-1237069', 'R-RNO-1237069', 'R-SCE-1237042', 'R-DDI-1247649', 'R-SSC-1237042', 'R-DRE-1247649', 'R-DRE-1237042', 'R-DDI-1237042', 'R-DME-1237042', 'R-MMU-1237042', 'R-SSC-1247649', 'R-TGU-1237069', 'R-BTA-1247649', 'R-CFA-1247645', 'R-RNO-1247649', 'R-HSA-1237069', 'R-CEL-1237069', 'R-DDI-1237069', 'R-MMU-1237069', 'R-DME-1247645', 'R-ATH-1237042', 'R-OSA-1247649', 'R-HSA-1237042', 'R-DRE-1247645', 'R-HSA-1247649', 'R-MMU-1247645', 'R-DME-1237069', 'R-RNO-1237042', 'R-TGU-1247645', 'R-BTA-1237042', 'R-GGA-1237069', 'R-DME-1247649', 'R-SSC-1237069', 'R-DRE-1237069', 'R-ATH-1247649']), ('sbo', 'SBO:0000185'), ('seed.reaction', ['rxn05467', 'rxn08237', 'rxn09706', 'rxn09821', 'rxn09775', 'rxn09876', 'rxn08238', 'rxn09860'])])","OrderedDict([('reflection', 'CO2tex_reverse')])",
CO2tex_num3,CO2 transport via diffusion (extracellular to periplasm),"OrderedDict([('co2_e', -1.0), ('co2_p', 1.0)])",0.0,1000.0,b1377,"OrderedDict([('bigg.reaction', 'CO2tex'), ('biocyc', 'META:TRANS-RXN0-545'), ('metanetx.reaction', 'MNXR96810'), ('reactome.reaction', ['R-DDI-1247645', 'R-CFA-1237069', 'R-TGU-1247649', 'R-CFA-1237042', 'R-CEL-1247645', 'R-XTR-1237069', 'R-HSA-1247645', 'R-OSA-1237042', 'R-GGA-1237042', 'R-BTA-1247645', 'R-GGA-1247649', 'R-RNO-1247645', 'R-XTR-1247645', 'R-TGU-1237042', 'R-SCE-1247649', 'R-MMU-1247649', 'R-CFA-1247649', 'R-GGA-1247645', 'R-SSC-1247645', 'R-BTA-1237069', 'R-RNO-1237069', 'R-SCE-1237042', 'R-DDI-1247649', 'R-SSC-1237042', 'R-DRE-1247649', 'R-DRE-1237042', 'R-DDI-1237042', 'R-DME-1237042', 'R-MMU-1237042', 'R-SSC-1247649', 'R-TGU-1237069', 'R-BTA-1247649', 'R-CFA-1247645', 'R-RNO-1247649', 'R-HSA-1237069', 'R-CEL-1237069', 'R-DDI-1237069', 'R-MMU-1237069', 'R-DME-1247645', 'R-ATH-1237042', 'R-OSA-1247649', 'R-HSA-1237042', 'R-DRE-1247645', 'R-HSA-1247649', 'R-MMU-1247645', 'R-DME-1237069', 'R-RNO-1237042', 'R-TGU-1247645', 'R-BTA-1237042', 'R-GGA-1237069', 'R-DME-1247649', 'R-SSC-1237069', 'R-DRE-1237069', 'R-ATH-1247649']), ('sbo', 'SBO:0000185'), ('seed.reaction', ['rxn05467', 'rxn08237', 'rxn09706', 'rxn09821', 'rxn09775', 'rxn09876', 'rxn08238', 'rxn09860'])])","OrderedDict([('reflection', 'CO2tex_reverse')])",
CO2tex_num4,CO2 transport via diffusion (extracellular to periplasm),"OrderedDict([('co2_e', -1.0), ('co2_p', 1.0)])",0.0,1000.0,b2215,"OrderedDict([('bigg.reaction', 'CO2tex'), ('biocyc', 'META:TRANS-RXN0-545'), ('metanetx.reaction', 'MNXR96810'), ('reactome.reaction', ['R-DDI-1247645', 'R-CFA-1237069', 'R-TGU-1247649', 'R-CFA-1237042', 'R-CEL-1247645', 'R-XTR-1237069', 'R-HSA-1247645', 'R-OSA-1237042', 'R-GGA-1237042', 'R-BTA-1247645', 'R-GGA-1247649', 'R-RNO-1247645', 'R-XTR-1247645', 'R-TGU-1237042', 'R-SCE-1247649', 'R-MMU-1247649', 'R-CFA-1247649', 'R-GGA-1247645', 'R-SSC-1247645', 'R-BTA-1237069', 'R-RNO-1237069', 'R-SCE-1237042', 'R-DDI-1247649', 'R-SSC-1237042', 'R-DRE-1247649', 'R-DRE-1237042', 'R-DDI-1237042', 'R-DME-1237042', 'R-MMU-1237042', 'R-SSC-1247649', 'R-TGU-1237069', 'R-BTA-1247649', 'R-CFA-1247645', 'R-RNO-1247649', 'R-HSA-1237069', 'R-CEL-1237069', 'R-DDI-1237069', 'R-MMU-1237069', 'R-DME-1247645', 'R-ATH-1237042', 'R-OSA-1247649', 'R-HSA-1237042', 'R-DRE-1247645', 'R-HSA-1247649', 'R-MMU-1247645', 'R-DME-1237069', 'R-RNO-1237042', 'R-TGU-1247645', 'R-BTA-1237042', 'R-GGA-1237069', 'R-DME-1247649', 'R-SSC-1237069', 'R-DRE-1237069', 'R-ATH-1247649']), ('sbo', 'SBO:0000185'), ('seed.reaction', ['rxn05467', 'rxn08237', 'rxn09706', 'rxn09821', 'rxn09775', 'rxn09876', 'rxn08238', 'rxn09860'])])","OrderedDict([('reflection', 'CO2tex_reverse')])",
CRNtex_num2,L-carnitine transport via diffusion (extracellular to periplasm),"OrderedDict([('crn_e', -1.0), ('crn_p', 1.0)])",0.0,1000.0,b0929,"OrderedDict([('bigg.reaction', 'CRNtex'), ('metanetx.reaction', 'MNXR96906'), ('rhea', ['34962', '34960', '34959', '34961']), ('sbo', 'SBO:0000185'), ('seed.reaction', ['rxn09773', 'rxn09858', 'rxn09691', 'rxn08265'])])","OrderedDict([('reflection', 'CRNtex_reverse')])",
CRNtex_num3,L-carnitine transport via diffusion (extracellular to periplasm),"OrderedDict([('crn_e', -1.0), ('crn_p', 1.0)])",0.0,1000.0,b1377,"OrderedDict([('bigg.reaction', 'CRNtex'), ('metanetx.reaction', 'MNXR96906'), ('rhea', ['34962', '34960', '34959', '34961']), ('sbo', 'SBO:0000185'), ('seed.reaction', ['rxn09773', 'rxn09858', 'rxn09691', 'rxn08265'])])","OrderedDict([('reflection', 'CRNtex_reverse')])",
CRNtex_num4,L-carnitine transport via diffusion (extracellular to periplasm),"OrderedDict([('crn_e', -1.0), ('crn_p', 1.0)])",0.0,1000.0,b2215,"OrderedDict([('bigg.reaction', 'CRNtex'), ('metanetx.reaction', 'MNXR96906'), ('rhea', ['34962', '34960', '34959', '34961']), ('sbo', 'SBO:0000185'), ('seed.reaction', ['rxn09773', 'rxn09858', 'rxn09691', 'rxn08265'])])","OrderedDict([('reflection', 'CRNtex_reverse')])",
